,display_label,sample_id,exp_value,source,label
161,Adenosine monophosphate (AMP),12-00123,4515522.8388144,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
162,Adenosine monophosphate (AMP),18-00101,22486086.243299197,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
163,Adenosine monophosphate (AMP),12-00127,32517291.642688695,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
164,Adenosine monophosphate (AMP),12-00145,-8595791.925360002,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
165,Adenosine monophosphate (AMP),12-00154,25520066.851689596,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
166,Adenosine monophosphate (AMP),12-00196,-17939737.783691913,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
167,Adenosine monophosphate (AMP),12-00250,2736233.7727270983,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
168,Adenosine monophosphate (AMP),12-00268,1378541.617006898,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
169,Adenosine monophosphate (AMP),12-00294,11079375.855675701,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
170,Adenosine monophosphate (AMP),18-00149,-14887656.9069985,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
171,Adenosine monophosphate (AMP),12-00383,1680604.1539587006,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
172,Adenosine monophosphate (AMP),13-00016,-3830100.3450861014,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
173,Adenosine monophosphate (AMP),13-00033,-14689297.840739701,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
174,Adenosine monophosphate (AMP),13-00034,-21693629.492104843,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
175,Adenosine monophosphate (AMP),13-00047,5943672.272257797,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
176,Adenosine monophosphate (AMP),13-00059,45166600.3467204,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
177,Adenosine monophosphate (AMP),13-00075,2030107.5927046984,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
178,Adenosine monophosphate (AMP),13-00077,-13852044.7540972,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
179,Adenosine monophosphate (AMP),13-00092,-14413480.6128918,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
180,Adenosine monophosphate (AMP),13-00123,-11860662.4746867,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
181,Adenosine monophosphate (AMP),13-00157,-22025697.058584772,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
182,Adenosine monophosphate (AMP),13-00160,-15840535.450005202,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
183,Adenosine monophosphate (AMP),13-00186,-14017373.522329802,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
184,Adenosine monophosphate (AMP),13-00195,-2643007.0703837015,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
185,Adenosine monophosphate (AMP),13-00262,25496277.4023897,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
186,Adenosine monophosphate (AMP),13-00331,-5813534.441074401,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
187,Adenosine monophosphate (AMP),13-00393,-11714257.3692563,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
188,Adenosine monophosphate (AMP),13-00149,1286220.2688437998,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
189,Adenosine monophosphate (AMP),13-00147,13768771.641326796,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
190,Adenosine monophosphate (AMP),13-00450,-16708855.30567055,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
191,Adenosine monophosphate (AMP),13-00245,-23605784.31106245,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
192,Adenosine monophosphate (AMP),13-00226,14573201.191910896,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
193,Adenosine monophosphate (AMP),13-00558,-18757645.067404542,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
194,Adenosine monophosphate (AMP),18-00203,12097242.358157102,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
195,Adenosine monophosphate (AMP),13-00581,-17840867.37119907,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
196,Adenosine monophosphate (AMP),13-00584,-18664790.48907379,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
197,Adenosine monophosphate (AMP),13-00602,-5456617.8740660995,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
198,Adenosine monophosphate (AMP),14-00045,22963107.581397396,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
199,Adenosine monophosphate (AMP),14-00065,84151080.454172,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
200,Adenosine monophosphate (AMP),14-00083,24019781.4982176,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
201,Adenosine monophosphate (AMP),14-00092,90039745.814817,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
202,Adenosine monophosphate (AMP),14-00126,-6467955.741936501,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
203,Adenosine monophosphate (AMP),14-00127,45303495.551274404,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
204,Adenosine monophosphate (AMP),14-00272,50135893.4549474,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
205,Adenosine monophosphate (AMP),14-00240,-11006416.579156801,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
206,Adenosine monophosphate (AMP),14-00423,17478210.1616378,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
207,Adenosine monophosphate (AMP),14-00193,6810525.721975699,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
208,Adenosine monophosphate (AMP),14-00270,65086481.6543355,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
209,Adenosine monophosphate (AMP),14-00434,-21835400.13827702,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
210,Adenosine monophosphate (AMP),14-00477,10959915.363887396,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
211,Adenosine monophosphate (AMP),14-00495,3044534.0261293985,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
212,Adenosine monophosphate (AMP),14-00514,-4285330.730666902,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
213,Adenosine monophosphate (AMP),14-00528,-3641215.3013307005,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
214,Adenosine monophosphate (AMP),14-00608,-9285995.0240435,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
215,Adenosine monophosphate (AMP),14-00613,8607993.143014003,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
216,Adenosine monophosphate (AMP),14-00711,11621928.087655697,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
217,Adenosine monophosphate (AMP),14-00712,-7769477.268429402,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
218,Adenosine monophosphate (AMP),15-00043,-22236817.730416812,metabolomics_RP,Adenosine monophosphate (AMP)_met_RP
