,model,feature_names,n_feat,rmse,r2,pearson,spearman,pr,sr,k,drug_name,data_type
0,gbt,AAMDC_prot|ACSS1_prot|ADSS_prot|ANP32E_prot|APOL3_prot|APOOL_prot|APOO_prot|ARAP1_prot|ARID3A_prot|ARRB2_prot|ATAD1_prot|ATP1B1_prot|BCL2_prot|BET1_prot|BIRC6_prot|BLVRA_prot|CAMKK2_prot|CASP3_prot|CD300A_prot|CD93_prot|CD99_prot|CENPV_prot|CHMP2A_prot|CHPF2_prot|CLINT1_prot|COL4A3BP_prot|CRIPT_prot|CSRP3_prot|CXXC1_prot|CYTH1_prot|DCAF1_prot|DCP1B_prot|DDB1_prot|DHRS11_prot|DSCC1_prot|DYNLT3_prot|EIF4E3_prot|EMC3_prot|EML4_prot|ERGIC1_prot|EXD2_prot|FCGRT_prot|FCHO1_prot|FLCN_prot|FRMD8_prot|FUS_prot|GALNT1_prot|GIMAP1-GIMAP5_prot|GIMAP8_prot|GLA_prot|GPSM3_prot|GTF3C3_prot|HACD3_prot|HCK_prot|HECTD3_prot|HSP90B1_prot|HTATIP2_prot|IFI30_prot|IMPDH1_prot|ING4_prot|KCTD12_prot|KIAA1468_prot|KIT_prot|KYAT1_prot|LILRB1_prot|LRP1_prot|LRRC25_prot|LST1_prot|MALT1_prot|MAP2K1_prot|MAP3K3_prot|MARK3_prot|MAZ_prot|MCMBP_prot|MEAF6_prot|MED14_prot|MEFV_prot|MICU1_prot|MORC2_prot|MPC1_prot|MTPN_prot|NADK_prot|NARS_prot|NCF2_prot|NDUFA3_prot|NIPSNAP1_prot|NLRC4_prot|PAK2_prot|PALM_prot|PARVG_prot|PCGF5_prot|PFKFB4_prot|PHF6_prot|PLEC_prot|POLR3B_prot|POLR3C_prot|PPFIA1_prot|PPP1R12C_prot|PPP1R18_prot|PPP1R9B_prot|PRDX4_prot|PRMT3_prot|PTK2B_prot|RALY_prot|RAVER2_prot|RCCD1_prot|REPS2_prot|RFXANK_prot|RGS10_prot|RIPOR1_prot|RPA1_prot|RREB1_prot|RXRA_prot|SFXN5_prot|SH3TC1_prot|SIVA1_prot|SMAP2_prot|SMS_prot|SPECC1L_prot|SULT1A3_prot|SYNJ1_prot|TCIRG1_prot|TFDP2_prot|TIMM17B_prot|TMA16_prot|TNFAIP2_prot|TP53BP1_prot|TRIM4_prot|TRNT1_prot|TXNIP_prot|U2AF2_prot|UHRF2_prot|USMG5_prot|USP25_prot|UTP3_prot|VDAC2_prot|WNK1_prot|ZBTB44_prot|ZBTB7B_prot|ZCCHC3_prot|ZKSCAN4_prot|ZNF189_prot|ZNF292_prot|ZNF48_prot|ZNF609_prot|ZNHIT6_prot,146,47.237878505160204,0.5904360402101676,0.8075340296264684,0.7839316239316239,6.15050449838529e-07,2.161304329781481e-06,0,Venetoclax,proteomics
0,gbt,AAMDC_prot|ACAD8_prot|ACADS_prot|ACO1_prot|ACSS2_prot|AKAP13_prot|ALDH3A2_prot|ALKBH5_prot|ANKRD27_prot|AP2A2_prot|APAF1_prot|APOBEC3G_prot|APOBR_prot|APOL3_prot|ARAP1_prot|ARHGAP30_prot|ARHGEF2_prot|ATG12_prot|ATG4B_prot|ATP5S_prot|AUH_prot|AVL9_prot|BCKDHA_prot|BCL2_prot|CAB39_prot|CARD16_prot|CBR4_prot|CD163_prot|CD300A_prot|CD93_prot|CDC37L1_prot|CMBL_prot|COL4A3BP_prot|CRIPT_prot|CSNK1A1_prot|CTSS_prot|DCAF13_prot|DHRS11_prot|EML4_prot|EPDR1_prot|ESYT2_prot|FAHD2A_prot|FBXO30_prot|FCGRT_prot|FES_prot|FLII_prot|FLOT1_prot|FLOT2_prot|FRYL_prot|FXR1_prot|GABARAP_prot|GAS7_prot|GIMAP4_prot|GIMAP8_prot|GRK2_prot|GTF3C1_prot|HAAO_prot|HCK_prot|HSP90B1_prot|HVCN1_prot|IFI30_prot|IL10RB_prot|ING4_prot|IRAK3_prot|ITGAX_prot|JUNB_prot|KCTD12_prot|KRT10_prot|LDB1_prot|LILRA6_prot|LILRB1_prot|LIMK1_prot|LRP1_prot|LZTFL1_prot|MAP2K1_prot|MAZ_prot|MCL1_prot|MECR_prot|MEFV_prot|MLXIP_prot|MOB3A_prot|MTX2_prot|NAGK_prot|NCF2_prot|NCF4_prot|NMD3_prot|NUMB_prot|ORM1_prot|OXNAD1_prot|PALM_prot|PAPSS2_prot|PCTP_prot|PDHA1_prot|PDXP_prot|PIK3CG_prot|PLCB3_prot|PLEKHM1_prot|PLXNC1_prot|POLB_prot|POLR3C_prot|PPFIBP1_prot|PPP1R18_prot|PPP4R1_prot|PRKRA_prot|PTK2B_prot|RABL2B_prot|RAD1_prot|RALY_prot|RBM47_prot|RENBP_prot|RHOF_prot|RPA1_prot|RREB1_prot|RSBN1L_prot|RUNX1_prot|SATB1_prot|SCLY_prot|SELPLG_prot|SH3BP2_prot|SH3TC1_prot|SIAH1_prot|SIVA1_prot|SLC25A42_prot|SNX2_prot|STX11_prot|SUDS3_prot|TAMM41_prot|TFDP2_prot|TNFAIP2_prot|TP53BP1_prot|TRIOBP_prot|TRMT11_prot|TRNT1_prot|TYMP_prot|UBA6_prot|UBASH3B_prot|UBR3_prot|UHRF2_prot|USP25_prot|VDAC2_prot|VIPAS39_prot|WDR18_prot|WNK1_prot|XYLB_prot|ZBTB7B_prot|ZCCHC3_prot|ZFYVE19_prot|ZKSCAN4_prot|ZNF292_prot,149,55.07275401148593,0.6139128311914348,0.8454358251123218,0.775042735042735,5.448522151038005e-08,3.335618050766957e-06,1,Venetoclax,proteomics
0,gbt,AAMDC_prot|ACOT13_prot|ANKMY2_prot|ANP32A_prot|APOOL_prot|ARAP1_prot|ARHGAP30_prot|ATG4B_prot|BAG3_prot|BCKDHB_prot|BCL2_prot|CAP1_prot|CD163_prot|CD300A_prot|CD93_prot|CD99L2_prot|CDYL_prot|CHD8_prot|COL4A3BP_prot|CRIPT_prot|CRYBG1_prot|CTSF_prot|DENND1A_prot|DIABLO_prot|DLAT_prot|DNAJC13_prot|DNASE2_prot|EEA1_prot|ENTPD1_prot|EPDR1_prot|ERGIC1_prot|ERI3_prot|FAHD2A_prot|FCGRT_prot|FLII_prot|GFPT1_prot|GIMAP8_prot|GLS_prot|GMFG_prot|GRHPR_prot|GXYLT1_prot|HPX_prot|IFI30_prot|IL1RN_prot|ITPR2_prot|JADE1_prot|KCTD12_prot|KIAA2013_prot|KIT_prot|KRAS_prot|LILRB1_prot|LSP1_prot|MAN2B2_prot|MAP7_prot|MAZ_prot|MCEMP1_prot|MEFV_prot|MTHFR_prot|NADK_prot|NBN_prot|NSF_prot|OPA1_prot|ORM1_prot|PEA15_prot|PFKFB4_prot|PKN1_prot|PLGRKT_prot|PLIN3_prot|POGK_prot|POLR2K_prot|POR_prot|PPP1R18_prot|PRDX4_prot|PRKRA_prot|PTK2B_prot|RBM47_prot|RCN1_prot|RGS10_prot|RREB1_prot|SERPINA1_prot|SLC25A42_prot|STIM2_prot|SUN2_prot|TBC1D2_prot|THUMPD1_prot|TIMM23_prot|TLR2_prot|TM7SF3_prot|TNFAIP2_prot|TRIOBP_prot|TRNT1_prot|UHRF2_prot|USP11_prot|WDR43_prot|WNK1_prot|WRAP53_prot|ZNF292_prot|ZNF512B_prot,98,60.29631122939902,-0.05632615946508701,0.62784337489102,0.5815384615384616,0.0007793186497073775,0.0022956187111899977,2,Venetoclax,proteomics
0,gbt,AAMDC_prot|ACSL4_prot|ADA_prot|ADSS_prot|ALKBH5_prot|ANKRD27_prot|APAF1_prot|APOBR_prot|ARAP1_prot|ARCN1_prot|ARID3A_prot|ATP6V1C1_prot|BCL2_prot|BLVRA_prot|BORCS5_prot|BRD2_prot|C8orf37_prot|C9orf72_prot|CAMKK2_prot|CAPN2_prot|CARD16_prot|CARD8_prot|CASP6_prot|CBFB_prot|CD47_prot|CD59_prot|CD93_prot|CDC123_prot|CEBPD_prot|CETN2_prot|CHM_prot|CHORDC1_prot|CLCC1_prot|CNBP_prot|COL4A3BP_prot|CRIPT_prot|DCP1B_prot|DDAH2_prot|DDX18_prot|DGLUCY_prot|DNAJC13_prot|EHBP1L1_prot|ELOVL1_prot|EMC10_prot|EPDR1_prot|ERGIC1_prot|ETF1_prot|ETV6_prot|FAM120A_prot|FAM136A_prot|FAM49B_prot|FAM76B_prot|FBXO30_prot|FCGRT_prot|FCN1_prot|FIZ1_prot|FLCN_prot|FLII_prot|GABARAP_prot|GARS_prot|GATAD2B_prot|GIMAP4_prot|GOLIM4_prot|GPSM3_prot|GRAP_prot|GTF3C1_prot|HCFC1_prot|HECTD3_prot|HK3_prot|HMOX1_prot|HNRNPH1_prot|HNRNPK_prot|IFI30_prot|IFIT1_prot|IL1RN_prot|ING4_prot|ITGAX_prot|JADE3_prot|KCTD12_prot|KDM8_prot|KIAA0930_prot|KRAS_prot|LACTB2_prot|LCMT1_prot|LILRB1_prot|LRP1_prot|LZTFL1_prot|MAP2K1_prot|MAP3K2_prot|MAP3K3_prot|MAZ_prot|MEFV_prot|MSI2_prot|MTSS1_prot|MYO1F_prot|NADK2_prot|NADK_prot|NAGA_prot|NCF2_prot|NCF4_prot|NFYC_prot|NKAPD1_prot|NMT1_prot|PBXIP1_prot|PCGF5_prot|PDXP_prot|PGD_prot|PIN4_prot|PKN1_prot|PKN2_prot|PLAUR_prot|PLBD1_prot|PLEC_prot|PLSCR3_prot|POGK_prot|POLB_prot|POLR2K_prot|POLR3A_prot|POLR3B_prot|POLR3C_prot|POLR3K_prot|PPFIA1_prot|PPP1R18_prot|PPP1R2_prot|PRPF6_prot|PSMD9_prot|PTK2B_prot|RAB3GAP1_prot|RAD1_prot|RAPGEF6_prot|RAVER1_prot|RBM14_prot|RCN2_prot|RHOA_prot|RNASEH2B_prot|RNF214_prot|ROGDI_prot|RP2_prot|RPA1_prot|RSBN1_prot|SERPINA1_prot|SH3TC1_prot|SNX27_prot|SNX8_prot|SSBP2_prot|STAT2_prot|STIM2_prot|STK24_prot|SUDS3_prot|SYNJ1_prot|TBK1_prot|TCIRG1_prot|TEX2_prot|TLK1_prot|TM7SF3_prot|TNFAIP2_prot|TP53RK_prot|TPM1_prot|TRIM24_prot|TYMP_prot|UBE4A_prot|UBR2_prot|UHRF2_prot|UPP1_prot|USP25_prot|WARS_prot|WBP2_prot|WNK1_prot|ZBTB7B_prot|ZNF22_prot|ZNF292_prot|ZNF48_prot|ZNF512B_prot|ZNF512_prot|ZNF629_prot|ZNFX1_prot,176,66.05979267312264,0.23864805313674253,0.5203548302084494,0.44307692307692315,0.007662914380988463,0.026538497297724402,3,Venetoclax,proteomics
0,gbt,AAMDC_prot|ACAP2_prot|ACSS1_prot|ADAM15_prot|AKAP10_prot|ALDOC_prot|ALKBH5_prot|ANXA6_prot|APOBR_prot|APOOL_prot|ARAF_prot|ARAP1_prot|ARHGAP30_prot|ARHGAP9_prot|ATAD3A_prot|BAZ2B_prot|BCKDHB_prot|BCL2_prot|BLVRA_prot|BOP1_prot|BPHL_prot|BPTF_prot|C5AR1_prot|C5orf22_prot|C7orf50_prot|CARD16_prot|CASP3_prot|CD300A_prot|CDC5L_prot|CEBPD_prot|CENPV_prot|CHM_prot|CLCN7_prot|CNK3/IPCEF1_prot|COQ7_prot|CSNK2A2_prot|CXXC1_prot|CYTH1_prot|DBNL_prot|DCP1B_prot|DDX17_prot|DDX21_prot|DDX52_prot|DHX30_prot|DNAJC13_prot|DPYD_prot|DR1_prot|EHBP1L1_prot|EIF4E3_prot|ELAC2_prot|ELF2_prot|ENTPD1_prot|EPDR1_prot|ESYT2_prot|FBP1_prot|FBXO30_prot|FCGRT_prot|FLII_prot|FLOT1_prot|FLOT2_prot|FMR1_prot|FXR1_prot|GFPT1_prot|GIMAP1-GIMAP5_prot|GIMAP8_prot|GLIPR2_prot|GMFG_prot|GNPDA1_prot|GPI_prot|GRK2_prot|HINT1_prot|HOXA10_prot|HP_prot|HSP90B1_prot|HSPA8_prot|IFI30_prot|IFI35_prot|ILK_prot|ING4_prot|ISG20L2_prot|JADE3_prot|KAT2A_prot|KCTD12_prot|KCTD18_prot|KIAA0391_prot|KIAA0930_prot|KIF13A_prot|KPNA1_prot|LDB1_prot|LDHA_prot|LILRB1_prot|LILRB4_prot|LRP1_prot|MAP2K1_prot|MAP2K3_prot|MAP3K3_prot|MAZ_prot|ME2_prot|MED14_prot|MEFV_prot|MICAL1_prot|MOB3A_prot|MRGBP_prot|MTMR9_prot|MTPN_prot|MTSS1_prot|MYH14_prot|NABP2_prot|NAGK_prot|NAIP_prot|NAMPT_prot|NANP_prot|NCF2_prot|NCF4_prot|NOP10_prot|NPTN_prot|ODF2_prot|PACS2_prot|PDHA1_prot|PDXP_prot|PEA15_prot|PES1_prot|PICALM_prot|PKM_prot|PLXNB2_prot|POGZ_prot|POLR3A_prot|POLR3K_prot|PPP1R18_prot|PRDX4_prot|PRKAR2B_prot|PSMD6_prot|RAB3A_prot|RCL1_prot|RENBP_prot|RGS3_prot|RREB1_prot|SH3BP2_prot|SH3TC1_prot|SINHCAF_prot|SMARCAD1_prot|SMCR8_prot|SMS_prot|SNX27_prot|SPIN1_prot|SRGN_prot|SRSF5_prot|SSU72_prot|STX11_prot|SUDS3_prot|TAOK1_prot|TBCE_prot|TCEAL4_prot|TEX10_prot|TIMM17B_prot|TLR8_prot|TMEM201_prot|TNFAIP2_prot|TOR4A_prot|TRIM41_prot|TRIOBP_prot|TRNT1_prot|TTC5_prot|TXNIP_prot|TYMP_prot|UBR2_prot|UBR3_prot|UBR4_prot|UHRF2_prot|UPP1_prot|UTP3_prot|WAS_prot|WDR7_prot|WIPF1_prot|WNK1_prot|WRAP53_prot|ZBTB7B_prot|ZC4H2_prot|ZCCHC3_prot|ZFP64_prot|ZNF292_prot|ZNF512_prot,182,64.14678108426054,0.3746151975200436,0.678537879668669,0.6438461538461538,0.0001927343437812996,0.0005150651065239924,4,Venetoclax,proteomics
0,gbt,AAMDC_prot|ACAD8_prot|ACSL4_prot|AIF1_prot|AIFM1_prot|AKAP10_prot|AKAP13_prot|AKNA_prot|ALDH3B1_prot|ALKBH5_prot|ALOX5AP_prot|ANP32A_prot|ANXA5_prot|ANXA6_prot|APAF1_prot|APOBEC3B_prot|APOBEC3G_prot|APOBR_prot|APOOL_prot|ARAP1_prot|ARHGAP27_prot|ARHGAP30_prot|ARID3A_prot|ATG4B_prot|ATRX_prot|AVL9_prot|BAD_prot|BAG3_prot|BCKDHB_prot|BCL2_prot|BDH1_prot|BICD2_prot|BLVRA_prot|BPHL_prot|C5AR1_prot|C5orf22_prot|CAPN2_prot|CARD16_prot|CARD6_prot|CARD9_prot|CASP1_prot|CD14_prot|CD93_prot|CDC5L_prot|CDYL_prot|CERS6_prot|CFDP1_prot|CHI3L1_prot|CLINT1_prot|CMTR1_prot|COL4A3BP_prot|CORO2A_prot|COTL1_prot|CRIPT_prot|CTNNBL1_prot|CTSF_prot|CTSS_prot|CXXC1_prot|DCAF1_prot|DCP1B_prot|DDX17_prot|DDX18_prot|DHX9_prot|DLAT_prot|DNAJC13_prot|DYNLT3_prot|EHBP1L1_prot|ELAC2_prot|EPDR1_prot|ERGIC1_prot|FAM103A1_prot|FBXO30_prot|FCGRT_prot|FLII_prot|FLOT1_prot|FLYWCH2_prot|GAS7_prot|GC_prot|GGA1_prot|GIMAP1-GIMAP5_prot|GIMAP4_prot|GIMAP6_prot|GIMAP7_prot|GIMAP8_prot|GLIPR2_prot|GMIP_prot|HDAC3_prot|HMOX1_prot|HNRNPK_prot|HP_prot|HSPA8_prot|IFI30_prot|ING1_prot|ING4_prot|JUNB_prot|KCTD12_prot|KMT2D_prot|KRAS_prot|LDB1_prot|LDHA_prot|LILRB1_prot|LILRB4_prot|LRP1_prot|LRRC25_prot|LRRFIP1_prot|LYZ_prot|LZTFL1_prot|MAP2K1_prot|MATR3_prot|MED14_prot|MEFV_prot|MICU1_prot|MTA1_prot|MTMR9_prot|MTPN_prot|MYO1F_prot|NADK2_prot|NAGK_prot|NR2C2_prot|OCIAD1_prot|OPA1_prot|OSGEPL1_prot|OXNAD1_prot|PARL_prot|PARP4_prot|PARS2_prot|PCGF5_prot|PCTP_prot|PDHA1_prot|PLBD1_prot|PLEKHO2_prot|POGK_prot|POGZ_prot|POLR2K_prot|POLR3C_prot|PPFIA1_prot|PPIP5K2_prot|PRDX2_prot|PRDX4_prot|PRRC2B_prot|PSIP1_prot|QARS_prot|RENBP_prot|RHOT2_prot|RIPOR1_prot|ROCK1_prot|RP2_prot|RPA1_prot|RPA3_prot|RSBN1L_prot|S100A8_prot|SFXN5_prot|SH3TC1_prot|SIRT3_prot|SIVA1_prot|SNX27_prot|SRGAP2_prot|STX11_prot|STX6_prot|TAMM41_prot|TCEA1_prot|TCEAL4_prot|TCIRG1_prot|TFDP2_prot|TIMM17B_prot|TIMM23_prot|TLK2_prot|TLR8_prot|TMEM201_prot|TMEM223_prot|TMSB4X_prot|TNFAIP2_prot|TNIP1_prot|TP53BP1_prot|TRMT11_prot|TRNT1_prot|TYMP_prot|U2AF1_prot|UHRF2_prot|UNC93B1_prot|USP25_prot|WBP2_prot|WIPF1_prot|WNK1_prot|ZBTB7B_prot|ZC4H2_prot|ZCCHC3_prot|ZKSCAN4_prot|ZNF48_prot|ZSCAN26_prot,190,58.52851147627619,0.44602331649710636,0.7085422391082947,0.6341880341880342,5.1056025091331086e-05,0.0005030768067987394,5,Venetoclax,proteomics
0,gbt,AAMDC_prot|ACOT13_prot|ACSL4_prot|ACSS1_prot|AKAP13_prot|AP2A2_prot|APOBR_prot|APOOL_prot|ARAP1_prot|ARHGAP12_prot|ARHGAP30_prot|ARPC3_prot|ATG7_prot|ATP1B1_prot|BCL2_prot|BIRC6_prot|BLVRA_prot|BRD3_prot|C21orf33_prot|CAB39_prot|CAP1_prot|CCDC71_prot|CD14_prot|CD163_prot|CD300A_prot|CD3EAP_prot|CD93_prot|CEP192_prot|CHMP7_prot|CHSY1_prot|CLCN3_prot|COL4A3BP_prot|CRIPT_prot|CRYBG1_prot|CTPS2_prot|DCAF13_prot|DCTPP1_prot|DHRS11_prot|DPP9_prot|ENTPD1_prot|EPDR1_prot|EPPK1_prot|ERI3_prot|ESRRA_prot|FAM177A1_prot|FBXO30_prot|FCGRT_prot|FEN1_prot|FGL2_prot|FLCN_prot|GABPB2_prot|GALE_prot|GAS7_prot|GCSH_prot|GFPT1_prot|GIMAP8_prot|GMFG_prot|GRK2_prot|HECTD3_prot|HINT2_prot|HOXA10_prot|IFI30_prot|ING4_prot|IQSEC1_prot|IRAK3_prot|ITSN1_prot|JUNB_prot|KCTD12_prot|KRAS_prot|KRT10_prot|LCMT1_prot|LDHA_prot|LILRB1_prot|LILRB2_prot|LPCAT1_prot|LRP1_prot|MAP2K1_prot|MAZ_prot|MCEMP1_prot|MEFV_prot|MLKL_prot|MSI2_prot|MTA1_prot|MTSS1_prot|NAB2_prot|NADK_prot|NHSL2_prot|NIP7_prot|NSMCE1_prot|NUDT14_prot|NUTF2_prot|PAICS_prot|PKN1_prot|PLBD1_prot|PLCB3_prot|PLEC_prot|POLR2J_prot|POLR3B_prot|PPFIA1_prot|PPP1R18_prot|PTK2B_prot|PTPN6_prot|RAB3GAP1_prot|RABGGTB_prot|RALYL_prot|RASSF5_prot|REEP5_prot|REPS2_prot|REXO2_prot|RGS10_prot|RPA1_prot|RSBN1_prot|SERPINA1_prot|SIVA1_prot|SLC3A2_prot|SMARCAD1_prot|SRGAP2_prot|SRSF5_prot|STX11_prot|SUDS3_prot|SYNCRIP_prot|TEX2_prot|TMEM30A_prot|TP53BP1_prot|TRA2B_prot|TRAFD1_prot|TRNT1_prot|UBR2_prot|UHRF2_prot|UPP1_prot|UTP3_prot|VCAN_prot|WNK1_prot|ZBTB7B_prot|ZNF292_prot|ZNF362_prot|ZNF512B_prot,137,60.85730625146966,0.44911636189907755,0.7683997587070979,0.6799999999999999,4.556265156202069e-06,0.00013261081894896137,6,Venetoclax,proteomics
0,gbt,AAMDC_prot|ACAD8_prot|ACSL4_prot|ACSS1_prot|AKNA_prot|ALG9_prot|ALKBH5_prot|ANXA6_prot|APOBEC3G_prot|ARAP1_prot|ATP6V1C1_prot|AVL9_prot|BAG3_prot|BCAS3_prot|BCL11A_prot|BCL2_prot|BLVRA_prot|C5orf22_prot|CAMK2D_prot|CAMKK2_prot|CARD16_prot|CBFB_prot|CD93_prot|CD99_prot|CDC123_prot|CHID1_prot|CHM_prot|CLTA_prot|COL4A3BP_prot|COQ7_prot|CORO1A_prot|CTSF_prot|DCAF1_prot|DHRS11_prot|DHTKD1_prot|DNAJC13_prot|DNAJC7_prot|DPP9_prot|DPYSL3_prot|EHBP1L1_prot|EIF4E3_prot|EPDR1_prot|ERP29_prot|FAM76B_prot|FAR2_prot|FBXO30_prot|FCGRT_prot|FLOT1_prot|FLOT2_prot|GIMAP6_prot|GIMAP8_prot|GLA_prot|GPI_prot|GRHPR_prot|GTF3C1_prot|HECTD1_prot|HP_prot|HSP90B1_prot|IFI30_prot|ING4_prot|KCTD12_prot|LDB1_prot|LIG3_prot|LILRB1_prot|LZTFL1_prot|MAP2K1_prot|MAZ_prot|MCEMP1_prot|MED14_prot|MEFV_prot|MLKL_prot|MPC1_prot|MRE11_prot|MYO5A_prot|NADK2_prot|NAMPT_prot|NCF4_prot|NDUFA3_prot|NKAPD1_prot|OLA1_prot|PAK2_prot|PALM_prot|PARS2_prot|PDXP_prot|PES1_prot|PIK3CG_prot|PLBD1_prot|PLCB3_prot|POLR2A_prot|PPFIA1_prot|PPP1R18_prot|PRDX4_prot|PRPF31_prot|PTK2B_prot|RBMS1_prot|RBMX_prot|RDH14_prot|REPS2_prot|RFX2_prot|RGS14_prot|RIPOR1_prot|RREB1_prot|RSBN1L_prot|SATB1_prot|SCLY_prot|SERPINA1_prot|SFXN5_prot|SH3TC1_prot|SHKBP1_prot|SIN3A_prot|SIN3B_prot|SMARCA4_prot|SMS_prot|SPICE1_prot|STIM2_prot|STK17B_prot|STX11_prot|SUDS3_prot|SURF6_prot|TCEAL4_prot|TEX2_prot|TFDP2_prot|THBS1_prot|TIMM17B_prot|TM7SF3_prot|TMA16_prot|TMEM201_prot|TNFAIP2_prot|TP53RK_prot|TXNIP_prot|UNC119_prot|UPP1_prot|URB2_prot|USP15_prot|USP25_prot|WDR44_prot|WNK1_prot|ZBTB7B_prot|ZCCHC3_prot|ZFP64_prot|ZKSCAN4_prot|ZNF146_prot|ZNF22_prot|ZNF292_prot|ZNF574_prot|ZNF593_prot|ZYX_prot,147,48.946789387501525,0.5435969733214256,0.7706888286257962,0.7592307692307693,6.558346947133605e-06,1.0804535988650988e-05,7,Venetoclax,proteomics
0,gbt,AAMDC_prot|ACAP2_prot|ACO1_prot|ACSS1_prot|AGFG1_prot|AKAP10_prot|AKAP13_prot|AKNA_prot|ANKMY2_prot|ANKRD27_prot|AP1S2_prot|APOBEC3G_prot|ARAP1_prot|ARHGAP30_prot|ARID3A_prot|AVL9_prot|BASP1_prot|BCKDHA_prot|BCL2_prot|CARD16_prot|CARD8_prot|CASP3_prot|CD99_prot|CDK2AP1_prot|CEP97_prot|CHAMP1_prot|CHORDC1_prot|CIRBP_prot|CNBP_prot|CNNM3_prot|COL4A3BP_prot|COPG1_prot|CSRP3_prot|CTPS2_prot|CTSS_prot|CUTC_prot|DCAF1_prot|DDX1_prot|DHRS11_prot|EARS2_prot|ELF2_prot|EPDR1_prot|FBXO30_prot|FCGRT_prot|FCN1_prot|FGD2_prot|FLII_prot|FLOT1_prot|FLOT2_prot|GATAD2B_prot|GGACT_prot|GIMAP4_prot|GIMAP8_prot|GMFG_prot|GOLGA2_prot|HACD3_prot|HNRNPLL_prot|IFI30_prot|IL1RN_prot|ING4_prot|ITGAX_prot|JUNB_prot|KCTD12_prot|KDM8_prot|LACTB2_prot|LCMT1_prot|LDB1_prot|LILRB1_prot|LPCAT1_prot|LRRC59_prot|MAP2K1_prot|MAP3K2_prot|MCL1_prot|MSI2_prot|MTSS1_prot|MYL6_prot|NADK_prot|NCF1_prot|NCF2_prot|NCF4_prot|NKAPD1_prot|NUTF2_prot|ORM1_prot|PALM_prot|PCTP_prot|POLR2K_prot|PPP1R18_prot|PRNP_prot|PSIP1_prot|PTDSS2_prot|PTK2B_prot|RAB3GAP1_prot|RABGGTB_prot|RABL2B_prot|RBM47_prot|RENBP_prot|S100A12_prot|S100A8_prot|SATB1_prot|SH3TC1_prot|SIRPA_prot|SMAP2_prot|SNX27_prot|SNX8_prot|STXBP2_prot|SYNJ1_prot|TAMM41_prot|TEX2_prot|TLR8_prot|TM7SF3_prot|TMEM199_prot|TOR4A_prot|TRIP13_prot|TRNT1_prot|TYMP_prot|UBR2_prot|UBR3_prot|UHRF2_prot|UNC119_prot|WARS_prot|ZKSCAN4_prot|ZNF146_prot|ZNF189_prot|ZNF217_prot|ZNF292_prot|ZNF512B_prot|ZNF609_prot|ZNF8_prot|ZSCAN26_prot,129,61.234371502224725,0.4602657642584742,0.7374669528656099,0.7369230769230769,2.598256771311196e-05,2.6529776249615584e-05,8,Venetoclax,proteomics
